PP2,ECH,PER,PP3,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P12,P13,DP13,P15,P17,P17A,P15A,P23A,P20,P21,P23,P24,P25,P19,P19A,COEQ,PL9A,PL9B,PLP2,PL27,PL24,PL25,PL26,PL28,PL29,PWE,menage_id_constr,household_id,person_id_constr,person_id,person_weight,trip_weight,number_of_trips,is_passenger
1150,0006,02,4,1,2,2,41,1.0,6.0,1.0,0.0,36.0,4.0,4.0,1200.0,5152,1.0,2.0,,1.0,2.0,4.0,5.0,1.0,4.0,3.0,1.0,1.0,53.5837,5224   3,,0,0,,,,,,,11500006,1332,1150000602,2483,53.5837,53.5837,6,False
1150,0006,03,4,1,1,3,10,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1153.0,1614,,,,,4.0,4.0,5.0,5.0,1.0,3.0,1.0,,58.41251,4   3,,0,0,,,,,,,11500006,1332,1150000603,2484,58.41251,58.41251,3,True
1150,0006,04,4,1,1,3,7,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1153.0,1614,,,,,4.0,4.0,5.0,5.0,1.0,3.0,1.0,,58.41251,4   3,,0,0,,,,,,,11500006,1332,1150000604,2485,58.41251,58.41251,3,True
1150,0062,01,4,1,2,1,45,1.0,3.0,1.0,0.0,51.0,4.0,5.0,1150.0,217,3.0,,3.0,3.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,63.21966,5144   3,,0,0,,,,,,,11500062,1333,1150006201,2486,63.21966,63.21966,4,False
1150,0062,02,4,1,1,3,20,2.0,0.0,3.0,0.0,89.0,4.0,5.0,1143.0,1560,4.0,,3.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,,87.60505,44   3,,0,0,,,,,,,11500062,1333,1150006202,2487,87.60505,87.60505,6,True
1150,0062,03,4,1,1,3,17,2.0,0.0,5.0,0.0,85.0,4.0,5.0,1163.0,1782,,,,,1.0,1.0,5.0,5.0,2.0,4.0,1.0,,97.09467,4   3,,0,0,,,,,,,11500062,1333,1150006203,2488,97.09467,97.09467,6,True
1150,0112,01,1,1,2,2,30,2.0,6.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,2.0,1.0,,51.93995,55523,,0,0,,,,,,,11500112,1334,1150011201,2489,51.93995,51.93995,2,False
1150,0112,02,1,1,1,1,30,1.0,0.0,3.0,0.0,54.0,4.0,5.0,8888.0,0,,,,,1.0,3.0,5.0,1.0,5.0,5.0,1.0,,51.93995,5   3,,0,0,,,,,,,11500112,1334,1150011202,2490,51.93995,51.93995,4,False
1150,0112,03,1,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,28.7853,,,0,0,,,,,,,11500112,1334,1150011203,2491,28.7853,28.7853,0,False
1150,0128,01,4,1,1,1,49,1.0,2.0,1.0,0.0,51.0,4.0,5.0,1300.0,4041,1.0,4.0,,1.0,3.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,53.5837,5135   3,,0,0,,,,,,,11500128,1335,1150012801,2492,53.5837,53.5837,2,False
1150,0128,02,4,1,2,2,32,1.0,4.0,1.0,0.0,51.0,4.0,5.0,1300.0,4041,1.0,4.0,,1.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,44.02325,5125   3,,0,0,,,,,,,11500128,1335,1150012802,2493,44.02325,44.02325,5,False
1150,0128,03,4,1,1,3,21,1.0,2.0,6.0,0.0,81.0,4.0,,,0,,,,,3.0,5.0,5.0,1.0,3.0,5.0,1.0,,74.25227,5   3,,0,0,,,,,,,11500128,1335,1150012803,2494,74.25227,74.25227,4,False
1150,0128,04,4,1,2,3,20,2.0,2.0,6.0,0.0,81.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,1.0,2.0,1.0,,74.25227,52543,,0,0,,,,,,,11500128,1335,1150012804,2495,74.25227,74.25227,7,True
1150,0129,01,5,1,2,1,62,1.0,6.0,7.0,0.0,41.0,3.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,1.0,1.0,,63.384330000000006,52513,,0,0,,,,,,,11500129,1336,1150012901,2496,63.384330000000006,63.384330000000006,7,False
1150,0014,01,4,1,1,1,52,1.0,5.0,1.0,0.0,36.0,4.0,3.0,8888.0,0,,,,,5.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,63.21966,53 5   3,,0,0,,,,,,,11500014,1337,1150001401,2497,63.21966,63.21966,2,False
1150,0014,02,4,1,2,2,49,1.0,4.0,2.0,0.0,55.0,4.0,5.0,1188.0,4565,1.0,1.0,,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,63.21966,4135   3,,0,0,,,,,,,11500014,1337,1150001402,2498,63.21966,63.21966,2,False
1150,0014,03,4,1,1,3,26,2.0,7.0,1.0,0.0,66.0,4.0,5.0,1130.0,1192,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,51.93995,5145   3,,0,0,,,,,,,11500014,1337,1150001403,2499,51.93995,51.93995,2,False
1150,0022,01,3,1,1,1,65,1.0,3.0,7.0,0.0,36.0,4.0,,,0,,,,,5.0,5.0,5.0,1.0,4.0,4.0,1.0,,78.98905,4   3,,0,0,,,,,,,11500022,1338,1150002201,2500,78.98905,78.98905,3,False
1150,0022,02,3,1,2,2,64,1.0,5.0,7.0,0.0,41.0,4.0,,,0,,,,,1.0,4.0,5.0,2.0,2.0,4.0,1.0,,72.36091,4   3,,0,0,,,,,,,11500022,1338,1150002202,2501,72.36091,72.36091,6,False
1150,0026,01,4,1,1,1,43,1.0,6.0,1.0,0.0,32.0,4.0,4.0,1064.0,2835,1.0,4.0,,1.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,53.5837,5135   3,,0,0,,,,,,,11500026,1339,1150002601,2502,53.5837,53.5837,2,False
1150,0026,02,4,1,2,2,36,1.0,6.0,1.0,0.0,32.0,4.0,4.0,1573.0,8665,1.0,4.0,,1.0,1.0,3.0,5.0,1.0,3.0,4.0,1.0,6.0,44.02325,5145   3,,0,0,,,,,,,11500026,1339,1150002602,2503,44.02325,44.02325,8,False
1150,0026,03,4,1,2,3,4,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500026,1339,1150002603,2504,24.39784,24.39784,0,False
1150,0026,04,4,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500026,1339,1150002604,2505,24.39784,24.39784,0,False
1150,0028,01,5,1,2,2,40,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1080.0,6190,1.0,2.0,,1.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,53.5837,5135   3,,0,0,,,,,,,11500028,1340,1150002801,2506,53.5837,53.5837,2,False
1150,0028,02,5,1,1,1,37,1.0,6.0,2.0,0.0,32.0,4.0,3.0,1053.0,3312,1.0,1.0,,5.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,44.02325,5135   3,,0,0,,,,,,,11500028,1340,1150002802,2507,44.02325,44.02325,14,False
1150,0028,03,5,1,1,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1150.0,401,,,,,4.0,5.0,5.0,5.0,1.0,4.0,1.0,,58.41251,5   3,,0,0,,,,,,,11500028,1340,1150002803,2508,58.41251,58.41251,4,True
1150,0028,04,5,1,2,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1150.0,401,,,,,4.0,5.0,5.0,5.0,1.0,4.0,1.0,,58.41251,5   3,,0,0,,,,,,,11500028,1340,1150002804,2509,58.41251,58.41251,4,True
1150,0028,05,5,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500028,1340,1150002805,2510,24.39784,24.39784,0,False
1150,0040,01,4,1,1,1,38,1.0,6.0,1.0,0.0,36.0,2.0,5.0,1028.0,5635,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,44.02325,5225   3,,0,0,,,,,,,11500040,1341,1150004001,2511,44.02325,44.02325,5,True
1150,0040,02,4,1,2,2,27,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1102.0,4825,1.0,3.0,,2.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,6.0,44.02325,5125   3,,0,0,,,,,,,11500040,1341,1150004002,2512,44.02325,44.02325,9,False
1150,0040,03,4,1,2,3,3,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500040,1341,1150004003,2513,24.39784,24.39784,0,False
1150,0040,04,4,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500040,1341,1150004004,2514,24.39784,24.39784,0,False
1150,0050,01,2,1,1,1,59,1.0,2.0,6.0,0.0,61.0,4.0,,,0,,,,,2.0,5.0,5.0,2.0,4.0,4.0,1.0,,41.60576,4   3,,0,0,,,,,,,11500050,1342,1150005001,2515,41.60576,41.60576,2,True
1150,0050,02,2,1,2,2,49,1.0,2.0,2.0,0.0,54.0,4.0,5.0,1210.0,3360,1.0,4.0,,1.0,2.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,53.5837,5144   3,,0,0,,,,,,,11500050,1342,1150005002,2516,53.5837,53.5837,7,False
1150,0050,03,2,1,1,3,17,3.0,0.0,5.0,0.0,85.0,3.0,5.0,1093.0,5643,,,,,1.0,4.0,5.0,5.0,3.0,1.0,1.0,,82.29548,41513,,0,0,,,,,,,11500050,1342,1150005003,2517,82.29548,82.29548,6,False
1150,0050,04,2,1,1,3,10,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1150.0,401,,,,,2.0,3.0,5.0,5.0,1.0,3.0,1.0,,58.41251,4   3,,0,0,,,,,,,11500050,1342,1150005004,2518,58.41251,58.41251,2,True
1150,0064,01,1,1,2,2,78,2.0,1.0,7.0,0.0,61.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,5.0,1.0,,78.98905,5   2,,0,0,,,,,,,11500064,1343,1150006401,2519,78.98905,78.98905,2,True
1150,0064,02,1,1,1,1,75,1.0,3.0,7.0,0.0,41.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,5.0,1.0,,78.98905,5   3,,0,0,,,,,,,11500064,1343,1150006402,2520,78.98905,78.98905,2,False
1150,0075,01,5,1,1,1,58,1.0,3.0,1.0,0.0,48.0,1.0,5.0,1254.0,9646,3.0,,3.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,72.36091,51351433,,0,0,,,,,,,11500075,1344,1150007501,2521,72.36091,72.36091,2,False
1150,0075,02,5,1,2,2,56,1.0,6.0,1.0,0.0,41.0,4.0,5.0,1370.0,11976,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,72.36091,5135   3,,0,0,,,,,,,11500075,1344,1150007502,2522,72.36091,72.36091,6,False
1150,0090,01,4,1,2,1,53,1.0,1.0,2.0,0.0,51.0,4.0,5.0,1308.0,5967,1.0,4.0,,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,81.63214,4125   3,,0,0,,,,,,,11500090,1345,1150009001,2523,81.63214,81.63214,2,False
1150,0091,01,1,1,2,1,37,1.0,2.0,1.0,0.0,22.0,4.0,5.0,1030.0,4248,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,76.56541999999999,5345   3,,0,0,,,,,,,11500091,1346,1150009101,2524,76.56541999999999,76.56541999999999,6,False
1150,0091,02,1,1,2,3,9,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1160.0,1805,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,101.5912,5   3,,0,0,,,,,,,11500091,1346,1150009102,2525,101.5912,101.5912,4,True
1150,0001,01,5,1,2,2,42,2.0,4.0,1.0,0.0,51.0,1.0,5.0,1030.0,4149,4.0,,3.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,63.21966,52441553,,1,0,,,,,,,11500001,1347,1150000101,2526,63.21966,63.21966,3,False
1150,0001,02,5,1,1,1,42,2.0,3.0,1.0,0.0,46.0,1.0,5.0,1560.0,9563,4.0,,3.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,63.21966,51441523,,0,0,,,,,,,11500001,1347,1150000102,2527,63.21966,63.21966,2,False
1150,0001,03,5,1,1,3,11,2.0,0.0,5.0,0.0,84.0,1.0,5.0,1150.0,718,,,,,1.0,3.0,5.0,5.0,5.0,3.0,1.0,,97.09467,4   3,,0,0,,,,,,,11500001,1347,1150000103,2528,97.09467,97.09467,4,False
1150,0034,01,1,1,1,1,21,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1050.0,2300,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,113.1196,341453,,0,0,,,,,,,11500034,1348,1150003401,2529,113.1196,113.1196,5,False
1150,0035,01,1,1,1,1,56,1.0,4.0,1.0,0.0,61.0,4.0,5.0,8888.0,0,,,,,1.0,5.0,5.0,2.0,5.0,4.0,1.0,6.0,49.087720000000004,63 5   3,,0,0,,,,,,,11500035,1349,1150003501,2530,49.087720000000004,49.087720000000004,4,False
1150,0035,02,1,1,2,2,49,2.0,6.0,6.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,2.0,1.0,,63.21966,52523,,0,0,,,,,,,11500035,1349,1150003502,2531,63.21966,63.21966,2,False
1150,0035,03,1,1,2,3,16,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1093.0,5475,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,97.09467,41553,,0,0,,,,,,,11500035,1349,1150003503,2532,97.09467,97.09467,4,True
1150,0039,01,5,1,1,1,38,1.0,5.0,1.0,0.0,54.0,4.0,5.0,1180.0,4391,3.0,,1.0,3.0,3.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,51.93995,5244   3,,0,0,,,,,,,11500039,1350,1150003901,2533,51.93995,51.93995,3,False
1150,0039,02,5,1,2,2,34,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1220.0,6111,1.0,4.0,,2.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,51.93995,5144   3,,1,0,,,,,,,11500039,1350,1150003902,2534,51.93995,51.93995,8,False
1150,0039,03,5,1,1,3,4,,,,,,,,,0,,,,,,,,,,,,,28.7853,,,0,0,,,,,,,11500039,1350,1150003903,2535,28.7853,28.7853,0,False
1150,0047,01,5,1,1,1,56,1.0,6.0,7.0,1.0,47.0,4.0,,,0,,,,,1.0,4.0,1.0,1.0,4.0,3.0,1.0,,63.384330000000006,3   3,,0,0,,,,,,,11500047,1351,1150004701,2536,63.384330000000006,63.384330000000006,2,False
1150,0055,01,3,1,1,1,40,1.0,6.0,1.0,0.0,36.0,4.0,4.0,9596.0,44162,1.0,4.0,,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,53.5837,5325   3,,0,0,,,,,,,11500055,1352,1150005501,2537,53.5837,53.5837,3,False
1150,0055,02,3,1,2,2,38,1.0,6.0,2.0,0.0,54.0,4.0,5.0,1310.0,7681,1.0,4.0,,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,44.02325,4235   3,,0,0,,,,,,,11500055,1352,1150005502,2538,44.02325,44.02325,5,False
1150,0055,03,3,1,2,3,3,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500055,1352,1150005503,2539,24.39784,24.39784,0,False
1150,0055,04,3,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500055,1352,1150005504,2540,24.39784,24.39784,0,False
1150,0070,01,1,1,1,1,72,1.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,2.0,2.0,4.0,1.0,,78.98905,4   3,,1,0,,,,,,,11500070,1353,1150007001,2541,78.98905,78.98905,2,False
1150,0070,02,1,1,2,2,72,1.0,2.0,7.0,0.0,54.0,4.0,,,0,,,,,1.0,5.0,5.0,2.0,2.0,4.0,2.0,,78.98905,4   3,1.0,0,0,,,,,,,11500070,1353,1150007002,2542,78.98905,78.98905,0,False
1150,0083,01,2,1,1,1,25,1.0,6.0,1.0,0.0,54.0,4.0,5.0,1450.0,13166,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,76.56541999999999,5225   3,,1,0,,,,,,,11500083,1354,1150008301,2543,76.56541999999999,76.56541999999999,2,False
1150,0083,02,2,1,2,2,25,1.0,6.0,1.0,0.0,46.0,4.0,4.0,1138.0,1959,1.0,2.0,,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,76.56541999999999,5235   3,,0,0,,,,,,,11500083,1354,1150008302,2544,76.56541999999999,76.56541999999999,2,False
1150,0097,01,4,1,1,1,54,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1310.0,9387,1.0,4.0,,5.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,93.19301,5234   3,,0,0,,,,,,,11500097,1355,1150009701,2545,93.19301,93.19301,4,False
1150,0097,02,4,1,1,2,38,1.0,3.0,1.0,0.0,61.0,4.0,5.0,1053.0,2534,1.0,3.0,,2.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,76.56541999999999,5135   3,,0,0,,,,,,,11500097,1355,1150009702,2546,76.56541999999999,76.56541999999999,4,False
1150,0107,01,4,1,2,1,85,1.0,2.0,7.0,0.0,54.0,1.0,,,0,,,,,2.0,5.0,5.0,1.0,4.0,2.0,2.0,,69.19022,42553,1.0,0,0,,,,,,,11500107,1356,1150010701,2547,69.19022,69.19022,0,False
1150,0543,01,1,1,2,1,54,1.0,6.0,1.0,0.0,46.0,3.0,4.0,1430.0,15445,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,81.63214,6244   3,,1,0,,,,,,,11500543,1357,1150054301,2548,81.63214,81.63214,10,False
1150,0559,01,3,1,2,1,68,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1093.0,4835,1.0,2.0,,5.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,6.0,69.19022,5134   3,,1,0,,,,,,,11500559,1358,1150055901,2549,69.19022,69.19022,6,False
1150,0013,01,2,1,2,2,34,1.0,5.0,1.0,0.0,46.0,4.0,5.0,1140.0,1130,3.0,,1.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,51.93995,5135   3,,0,0,,,,,,,11500013,1359,1150001301,2550,51.93995,51.93995,4,True
1150,0013,02,2,1,1,1,34,1.0,5.0,1.0,0.0,21.0,4.0,2.0,,0,,,,,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,51.93995,63 5   3,,0,0,,,,,,,11500013,1359,1150001302,2551,51.93995,51.93995,9,False
1150,0013,03,2,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,28.7853,,,0,0,,,,,,,11500013,1359,1150001303,2552,28.7853,28.7853,0,False
1150,0061,01,5,1,2,1,65,1.0,3.0,7.0,0.0,36.0,4.0,,,0,,,,,2.0,5.0,5.0,1.0,5.0,4.0,1.0,,69.19022,4   3,,0,0,,,,,,,11500061,1360,1150006101,2553,69.19022,69.19022,3,False
1150,0067,01,1,1,2,2,74,1.0,6.0,7.0,0.0,41.0,4.0,,,0,,,,,2.0,4.0,5.0,2.0,2.0,3.0,2.0,,78.98905,4   3,1.0,0,0,,,,,,,11500067,1361,1150006701,2554,78.98905,78.98905,0,False
1150,0067,02,1,1,1,1,68,1.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,2.0,4.0,5.0,2.0,2.0,3.0,1.0,,78.98905,4   3,,0,0,,,,,,,11500067,1361,1150006702,2555,78.98905,78.98905,2,False
1150,0080,01,5,1,1,1,45,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1253.0,9373,1.0,4.0,,5.0,2.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,63.21966,5245   3,,0,0,,,,,,,11500080,1362,1150008001,2556,63.21966,63.21966,7,False
1150,0080,02,5,1,2,2,34,1.0,6.0,2.0,0.0,41.0,4.0,5.0,1190.0,6163,1.0,4.0,,5.0,1.0,5.0,5.0,1.0,4.0,3.0,1.0,1.0,51.93995,4125   3,,1,0,,,,,,,11500080,1362,1150008002,2557,51.93995,51.93995,3,False
1150,0080,03,5,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,28.7853,,,0,0,,,,,,,11500080,1362,1150008003,2558,28.7853,28.7853,0,False
1150,0093,01,1,1,2,2,49,1.0,4.0,2.0,0.0,56.0,4.0,2.0,,0,,,,,1.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,53.5837,33 4   3,,1,0,,,,,,,11500093,1363,1150009301,2559,53.5837,53.5837,8,False
1150,0093,02,1,1,1,1,48,1.0,6.0,1.0,0.0,32.0,2.0,5.0,1020.0,4217,4.0,,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,53.5837,53241553,,0,0,,,,,,,11500093,1363,1150009302,2560,53.5837,53.5837,2,False
1150,0093,03,1,1,1,3,20,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,9373,4.0,,1.0,5.0,1.0,3.0,5.0,5.0,3.0,1.0,1.0,,74.25227,241553,,0,0,,,,,,,11500093,1363,1150009303,2561,74.25227,74.25227,6,False
1150,0093,04,1,1,2,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1150.0,347,,,,,1.0,3.0,5.0,5.0,3.0,3.0,1.0,,82.29548,4   3,,0,0,,,,,,,11500093,1363,1150009304,2562,82.29548,82.29548,2,False
1150,0108,01,1,1,1,1,47,1.0,6.0,1.0,0.0,32.0,2.0,5.0,1180.0,3975,4.0,,2.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,93.19301,5135   3,,0,0,,,,,,,11500108,1364,1150010801,2563,93.19301,93.19301,2,False
1150,0108,02,1,1,1,2,41,1.0,6.0,1.0,2.0,36.0,4.0,5.0,3068.0,57146,1.0,4.0,,1.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,93.19301,5135   3,,0,0,,,,,,,11500108,1364,1150010802,2564,93.19301,93.19301,3,False
1150,0115,01,4,1,1,1,52,1.0,3.0,1.0,0.0,41.0,3.0,5.0,9592.0,35172,1.0,4.0,,5.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,81.63214,5135   3,,1,0,,,,,,,11500115,1365,1150011501,2565,81.63214,81.63214,4,False
1150,0004,01,3,1,2,1,34,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1010.0,3313,1.0,1.0,,5.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,76.56541999999999,5334   3,,0,0,,,,,,,11500004,1366,1150000401,2566,76.56541999999999,76.56541999999999,8,False
1150,0004,02,3,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,42.432829999999996,,,0,0,,,,,,,11500004,1366,1150000402,2567,42.432829999999996,42.432829999999996,0,False
1150,0007,01,2,1,1,1,28,1.0,3.0,6.0,0.0,66.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,,44.02325,4   3,,0,0,,,,,,,11500007,1367,1150000701,2568,44.02325,44.02325,9,False
1150,0007,02,2,1,2,2,27,3.0,2.0,2.0,0.0,55.0,2.0,5.0,1141.0,2939,4.0,,3.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,44.02325,51341543,,0,0,,,,,,,11500007,1367,1150000702,2569,44.02325,44.02325,6,True
1150,0007,03,2,1,2,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1150.0,275,,,,,1.0,5.0,5.0,5.0,1.0,4.0,1.0,,58.41251,4   3,,0,0,,,,,,,11500007,1367,1150000703,2570,58.41251,58.41251,4,True
1150,0007,04,2,1,2,3,3,,,,,,,,,0,,,,,,,,,,,,,24.39784,,,0,0,,,,,,,11500007,1367,1150000704,2571,24.39784,24.39784,0,False
1150,0009,01,5,1,2,2,46,1.0,6.0,1.0,0.0,36.0,4.0,3.0,9591.0,30533,1.0,4.0,,3.0,1.0,4.0,5.0,1.0,4.0,5.0,2.0,3.0,53.5837,5334   3,3.0,0,0,,,,,,,11500009,1368,1150000901,2572,53.5837,53.5837,0,False
1150,0009,02,5,1,1,1,46,1.0,4.0,1.0,0.0,36.0,4.0,3.0,1318.0,11012,1.0,4.0,,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,53.5837,5325   3,,0,0,,,,,,,11500009,1368,1150000902,2573,53.5837,53.5837,8,False
1150,0009,03,5,1,1,3,14,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1150.0,275,,,,,1.0,4.0,5.0,5.0,4.0,5.0,1.0,,82.29548,5   3,,0,0,,,,,,,11500009,1368,1150000903,2574,82.29548,82.29548,4,False
1150,0009,04,5,1,1,3,14,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1150.0,275,,,,,1.0,2.0,5.0,5.0,4.0,5.0,1.0,,82.29548,5   3,,0,0,,,,,,,11500009,1368,1150000904,2575,82.29548,82.29548,2,False
1150,0012,01,5,1,2,1,34,1.0,6.0,1.0,0.0,32.0,2.0,5.0,1020.0,3697,3.0,,2.0,1.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,67.06725,52241453,,1,0,,,,,,,11500012,1369,1150001201,2576,67.06725,67.06725,2,False
1150,0020,01,1,1,2,1,65,1.0,5.0,1.0,0.0,41.0,2.0,5.0,1013.0,3400,3.0,,1.0,5.0,1.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,69.19022,51351543,,0,0,,,,,,,11500020,1370,1150002001,2577,69.19022,69.19022,2,False
1150,0023,01,1,1,1,1,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,7609,4.0,,3.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,129.1398,321253,,1,0,,,,,,,11500023,1371,1150002301,2578,129.1398,129.1398,2,False
1150,0023,02,1,1,2,2,19,1.0,0.0,4.0,0.0,86.0,4.0,5.0,1253.0,7609,4.0,,3.0,3.0,1.0,5.0,5.0,3.0,5.0,1.0,1.0,,129.1398,321253,,0,0,,,,,,,11500023,1371,1150002302,2579,129.1398,129.1398,6,False
1150,0024,01,3,3,2,1,55,1.0,5.0,1.0,0.0,32.0,2.0,5.0,1024.0,3261,4.0,,2.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,63.384330000000006,42321343,,0,0,,,,,,,11500024,1372,1150002401,2580,63.384330000000006,63.384330000000006,5,False
1150,0027,01,5,1,2,2,54,1.0,3.0,2.0,0.0,56.0,4.0,5.0,1160.0,813,3.0,,1.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,63.21966,4141   3,,0,0,,,,,,,11500027,1373,1150002701,2581,63.21966,63.21966,2,False
1150,0027,02,5,1,1,1,52,2.0,1.0,1.0,0.0,55.0,2.0,5.0,1140.0,2957,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,63.21966,51341413,,0,0,,,,,,,11500027,1373,1150002702,2582,63.21966,63.21966,6,True
1150,0027,03,5,1,2,3,26,2.0,2.0,2.0,0.0,46.0,4.0,5.0,1010.0,3328,4.0,,1.0,5.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,6.0,51.93995,51342423,1.0,0,0,,,,,,,11500027,1373,1150002703,2583,51.93995,51.93995,0,False
